id,name,height,weight,base_experience,hp,attack,defense,special_attack,special_defense,speed,primary_type,n_types,sec_type_bug,sec_type_dark,sec_type_dragon,sec_type_electric,sec_type_fairy,sec_type_fighting,sec_type_fire,sec_type_flying,sec_type_ghost,sec_type_grass,sec_type_ground,sec_type_ice,sec_type_none,sec_type_normal,sec_type_poison,sec_type_psychic,sec_type_rock,sec_type_steel,sec_type_water
784,kommo-o,16,782,270.0,75,110,125,100,105,85,dragon,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
785,tapu-koko,18,205,257.0,70,115,85,95,75,130,electric,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
786,tapu-lele,12,186,257.0,70,85,75,130,115,95,psychic,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
787,tapu-bulu,19,455,257.0,70,130,115,85,95,75,grass,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
788,tapu-fini,13,212,257.0,70,75,115,95,130,85,water,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
789,cosmog,2,1,40.0,43,29,31,29,31,37,psychic,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
790,cosmoem,1,9999,140.0,43,29,131,29,131,37,psychic,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
791,solgaleo,34,2300,306.0,137,137,107,113,89,97,psychic,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
792,lunala,40,1200,306.0,137,113,89,137,107,97,psychic,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
793,nihilego,12,555,257.0,109,53,47,127,131,103,rock,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
794,buzzwole,24,3336,257.0,107,139,139,53,53,79,bug,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
795,pheromosa,18,250,257.0,71,137,37,137,37,151,bug,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
796,xurkitree,38,1000,257.0,83,89,71,173,71,83,electric,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
797,celesteela,92,9999,257.0,97,101,103,107,101,61,steel,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
798,kartana,3,1,257.0,59,181,131,59,31,109,grass,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
799,guzzlord,55,8880,257.0,223,101,53,97,53,43,dark,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
800,necrozma,24,2300,270.0,97,107,101,127,89,79,psychic,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
801,magearna,10,805,270.0,80,95,115,130,115,65,steel,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
802,marshadow,7,222,270.0,90,125,80,90,90,125,fighting,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
803,poipole,6,18,189.0,67,73,67,73,67,73,poison,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
804,naganadel,36,1500,243.0,73,73,73,127,73,121,poison,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
805,stakataka,55,8200,257.0,61,131,211,53,101,13,rock,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
806,blacephalon,18,130,257.0,53,127,53,151,79,107,fire,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
807,zeraora,15,445,270.0,88,112,75,102,80,143,electric,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
808,meltan,2,80,135.0,46,65,65,55,35,34,steel,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
809,melmetal,25,8000,270.0,135,143,143,80,65,34,steel,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
810,grookey,3,50,62.0,50,65,50,40,40,65,grass,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
811,thwackey,7,140,147.0,70,85,70,55,60,80,grass,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
812,rillaboom,21,900,265.0,100,125,90,60,70,85,grass,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
813,scorbunny,3,45,62.0,50,71,40,40,40,69,fire,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
814,raboot,6,90,147.0,65,86,60,55,60,94,fire,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
815,cinderace,14,330,265.0,80,116,75,65,75,119,fire,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
816,sobble,3,40,62.0,50,40,40,70,40,70,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
817,drizzile,7,115,147.0,65,60,55,95,55,90,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
818,inteleon,19,452,265.0,70,85,65,125,65,120,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
819,skwovet,3,25,55.0,70,55,55,35,35,25,normal,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
820,greedent,6,60,161.0,120,95,95,55,75,20,normal,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
821,rookidee,2,18,49.0,38,47,35,33,35,57,flying,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
822,corvisquire,8,160,128.0,68,67,55,43,55,77,flying,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
823,corviknight,22,750,248.0,98,87,105,53,85,67,flying,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
824,blipbug,4,80,36.0,25,20,20,25,45,45,bug,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
825,dottler,4,195,117.0,50,35,80,50,90,30,bug,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
826,orbeetle,4,408,253.0,60,45,110,80,120,90,bug,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
827,nickit,6,89,49.0,40,28,28,47,52,50,dark,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
828,thievul,12,199,159.0,70,58,58,87,92,90,dark,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
829,gossifleur,4,22,50.0,40,40,60,40,60,10,grass,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
830,eldegoss,5,25,161.0,60,50,90,80,120,60,grass,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
831,wooloo,6,60,122.0,42,40,55,40,45,48,normal,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
832,dubwool,13,430,172.0,72,80,100,60,90,88,normal,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
833,chewtle,3,85,57.0,50,64,50,38,38,44,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
834,drednaw,10,1155,170.0,90,115,90,48,68,74,water,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
835,yamper,3,135,54.0,59,45,50,40,50,26,electric,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
836,boltund,10,340,172.0,69,90,60,90,60,121,electric,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
837,rolycoly,3,120,48.0,30,40,50,40,50,30,rock,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
838,carkol,11,780,144.0,80,60,90,60,70,50,rock,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
839,coalossal,28,3105,255.0,110,80,120,80,90,30,rock,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
840,applin,2,5,52.0,40,40,80,40,40,20,grass,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
841,flapple,3,10,170.0,70,110,80,95,60,70,grass,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
842,appletun,4,130,170.0,110,85,80,100,80,30,grass,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
843,silicobra,22,76,63.0,52,57,75,35,50,46,ground,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
844,sandaconda,38,655,179.0,72,107,125,65,70,71,ground,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
845,cramorant,8,180,166.0,70,85,55,85,95,85,flying,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
846,arrokuda,5,10,56.0,41,63,40,40,30,66,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
847,barraskewda,13,300,172.0,61,123,60,60,50,136,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
848,toxel,4,110,48.0,40,38,35,54,35,40,electric,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
849,toxtricity-amped,16,400,176.0,75,98,70,114,70,75,electric,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
850,sizzlipede,7,10,61.0,50,65,45,50,50,45,fire,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
851,centiskorch,30,1200,184.0,100,115,65,90,90,65,fire,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
852,clobbopus,6,40,62.0,50,68,60,50,50,32,fighting,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
853,grapploct,16,390,168.0,80,118,90,70,80,42,fighting,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
854,sinistea,1,2,62.0,40,45,45,74,54,50,ghost,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
855,polteageist,2,4,178.0,60,65,65,134,114,70,ghost,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
856,hatenna,4,34,53.0,42,30,45,56,53,39,psychic,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
857,hattrem,6,48,130.0,57,40,65,86,73,49,psychic,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
858,hatterene,21,51,255.0,57,90,95,136,103,29,psychic,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
859,impidimp,4,55,53.0,45,45,30,55,40,50,dark,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
860,morgrem,8,125,130.0,65,60,45,75,55,70,dark,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
861,grimmsnarl,15,610,255.0,95,120,65,95,75,60,dark,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
862,obstagoon,16,460,260.0,93,90,101,60,81,95,dark,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
863,perrserker,8,280,154.0,70,110,100,50,60,50,steel,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
864,cursola,10,4,179.0,60,95,50,145,130,30,ghost,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
865,sirfetchd,8,1170,177.0,62,135,95,68,82,65,fighting,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
866,mr-rime,15,582,182.0,80,85,75,110,100,70,ice,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
867,runerigus,16,666,169.0,58,95,145,50,105,30,ground,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
868,milcery,2,3,54.0,45,40,40,50,61,34,fairy,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
869,alcremie,3,5,173.0,65,60,75,110,121,64,fairy,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
870,falinks,30,620,165.0,65,100,100,70,60,75,fighting,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
871,pincurchin,3,10,152.0,48,101,95,91,85,15,electric,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
872,snom,3,38,37.0,30,25,35,45,30,20,ice,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
873,frosmoth,13,420,166.0,70,65,60,125,90,65,ice,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
874,stonjourner,25,5200,165.0,100,125,135,20,20,70,rock,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
875,eiscue-ice,14,890,165.0,75,80,110,65,90,50,ice,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
876,indeedee-male,9,280,166.0,60,65,55,105,95,95,psychic,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
877,morpeko-full-belly,3,30,153.0,58,95,58,70,58,97,electric,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
878,cufant,12,1000,66.0,72,80,49,40,49,40,steel,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
879,copperajah,30,6500,175.0,122,130,69,80,69,30,steel,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
880,dracozolt,18,1900,177.0,90,100,90,80,70,75,electric,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
881,arctozolt,23,1500,177.0,90,100,90,90,80,55,electric,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
882,dracovish,23,2150,177.0,90,90,100,70,80,75,water,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
883,arctovish,20,1750,177.0,90,90,100,80,90,55,water,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
884,duraludon,18,400,187.0,70,95,115,120,50,85,steel,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
885,dreepy,5,20,54.0,28,60,30,40,30,82,dragon,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
886,drakloak,14,110,144.0,68,80,50,60,50,102,dragon,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
887,dragapult,30,500,300.0,88,120,75,100,75,142,dragon,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
888,zacian,28,1100,335.0,92,120,115,80,115,138,fairy,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
889,zamazenta,29,2100,335.0,92,120,115,80,115,138,fighting,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
890,eternatus,200,9500,345.0,140,85,95,145,95,130,poison,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
891,kubfu,6,120,77.0,60,90,60,53,50,72,fighting,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
892,urshifu-single-strike,19,1050,275.0,100,130,100,63,60,97,fighting,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
893,zarude,18,700,300.0,105,120,105,70,95,105,dark,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
894,regieleki,12,1450,290.0,80,100,50,100,50,200,electric,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
895,regidrago,21,2000,290.0,200,100,50,100,50,80,dragon,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
896,glastrier,22,8000,290.0,100,145,130,65,110,30,ice,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
897,spectrier,20,445,290.0,100,65,60,145,80,130,ghost,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
898,calyrex,11,77,250.0,100,80,80,80,80,80,psychic,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
899,wyrdeer,18,951,263.0,103,105,72,105,75,65,normal,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
900,kleavor,18,890,175.0,70,135,95,45,70,85,bug,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
901,ursaluna,24,2900,275.0,130,140,105,45,80,50,ground,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
902,basculegion-male,30,1100,265.0,120,112,65,80,75,78,water,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
903,sneasler,13,430,102.0,80,130,60,40,80,120,fighting,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
904,overqwil,25,605,179.0,85,115,95,65,65,85,dark,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
905,enamorus-incarnate,16,480,116.0,74,115,70,135,80,106,fairy,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
906,sprigatito,4,41,62.0,40,61,54,45,45,65,grass,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
907,floragato,9,122,144.0,61,80,63,60,63,83,grass,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
908,meowscarada,15,312,265.0,76,110,70,81,70,123,grass,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
909,fuecoco,4,98,62.0,67,45,59,63,40,36,fire,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
910,crocalor,10,307,144.0,81,55,78,90,58,49,fire,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
911,skeledirge,16,3265,265.0,104,75,100,110,75,66,fire,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
912,quaxly,5,61,62.0,55,65,45,50,45,50,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
913,quaxwell,12,215,144.0,70,85,65,65,60,65,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
914,quaquaval,18,619,265.0,85,120,80,85,75,85,water,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
915,lechonk,5,102,51.0,54,45,40,35,45,35,normal,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
916,oinkologne-male,10,1200,171.0,110,100,75,59,80,65,normal,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
917,tarountula,3,40,42.0,35,41,45,29,40,20,bug,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
918,spidops,10,165,141.0,60,79,92,52,86,35,bug,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
919,nymble,2,10,42.0,33,46,40,21,25,45,bug,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
920,lokix,10,175,158.0,71,102,78,52,55,92,bug,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
921,pawmi,3,25,48.0,45,50,20,40,25,60,electric,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
922,pawmo,4,65,123.0,60,75,40,50,40,85,electric,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
923,pawmot,9,410,245.0,70,115,70,70,60,105,electric,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
924,tandemaus,3,18,61.0,50,50,45,40,45,75,normal,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
925,maushold-family-of-four,3,28,165.0,74,75,70,65,75,111,normal,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
926,fidough,3,109,62.0,37,55,70,30,55,65,fairy,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
927,dachsbun,5,149,167.0,57,80,115,50,80,95,fairy,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
928,smoliv,3,65,52.0,41,35,45,58,51,30,grass,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
929,dolliv,6,119,124.0,52,53,60,78,78,33,grass,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
930,arboliva,14,482,255.0,78,69,90,125,109,39,grass,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
931,squawkabilly-green-plumage,6,24,146.0,82,96,51,45,51,92,normal,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
932,nacli,4,160,56.0,55,55,75,35,35,25,rock,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
933,naclstack,6,1050,124.0,60,60,100,35,65,35,rock,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
934,garganacl,23,2400,250.0,100,100,130,45,90,35,rock,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
935,charcadet,6,105,51.0,40,50,40,50,40,35,fire,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
936,armarouge,15,850,263.0,85,60,100,125,80,75,fire,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
937,ceruledge,16,620,263.0,75,125,80,60,100,85,fire,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
938,tadbulb,3,4,54.0,61,31,41,59,35,45,electric,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
939,bellibolt,12,1130,173.0,109,64,91,103,83,45,electric,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
940,wattrel,4,36,56.0,40,40,35,55,40,70,electric,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
941,kilowattrel,14,386,172.0,70,70,60,105,60,125,electric,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
942,maschiff,5,160,68.0,60,78,60,40,51,51,dark,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
943,mabosstiff,11,610,177.0,80,120,90,60,70,85,dark,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
944,shroodle,2,7,58.0,40,65,35,40,35,75,poison,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
945,grafaiai,7,272,170.0,63,95,65,80,72,110,poison,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
946,bramblin,6,6,55.0,40,65,30,45,35,60,grass,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
947,brambleghast,12,60,168.0,55,115,70,80,70,90,grass,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
948,toedscool,9,330,67.0,40,40,35,50,100,70,ground,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
949,toedscruel,19,580,180.0,80,70,65,80,120,100,ground,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
950,klawf,13,790,158.0,70,100,115,35,55,75,rock,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
951,capsakid,3,30,61.0,50,62,40,62,40,50,grass,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
952,scovillain,9,150,170.0,65,108,65,108,65,75,grass,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
953,rellor,2,10,54.0,41,50,60,31,58,30,bug,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
954,rabsca,3,35,165.0,75,50,85,115,100,45,bug,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
955,flittle,2,15,51.0,30,35,30,55,30,75,psychic,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
956,espathra,19,900,168.0,95,60,60,101,60,105,psychic,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
957,tinkatink,4,89,59.0,50,45,45,35,64,58,fairy,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
958,tinkatuff,7,591,133.0,65,55,55,45,82,78,fairy,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
959,tinkaton,7,1128,253.0,85,75,77,70,105,94,fairy,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
960,wiglett,12,18,49.0,10,55,25,35,25,95,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
961,wugtrio,12,54,149.0,35,100,50,50,70,120,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
962,bombirdier,15,429,243.0,70,103,85,60,85,82,flying,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
963,finizen,13,602,63.0,70,45,40,45,40,75,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
964,palafin-zero,13,602,160.0,100,70,72,53,62,100,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
965,varoom,10,350,60.0,45,70,63,30,45,47,steel,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
966,revavroom,18,1200,175.0,80,119,90,54,67,90,steel,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
967,cyclizar,16,630,175.0,70,95,65,85,65,121,dragon,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
968,orthworm,25,3100,240.0,70,85,145,60,55,65,steel,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
969,glimmet,7,80,70.0,48,35,42,105,60,60,rock,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
970,glimmora,15,450,184.0,83,55,90,130,81,86,rock,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
971,greavard,6,350,58.0,50,61,60,30,55,34,ghost,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
972,houndstone,20,150,171.0,72,101,100,50,97,68,ghost,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
973,flamigo,16,370,175.0,82,115,74,75,64,90,flying,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
974,cetoddle,12,450,67.0,108,68,45,30,40,43,ice,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
975,cetitan,45,7000,182.0,170,113,65,45,55,73,ice,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
976,veluza,25,900,167.0,90,102,73,78,65,70,water,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
977,dondozo,120,2200,265.0,150,100,115,65,65,35,water,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
978,tatsugiri-curly,3,80,166.0,68,50,60,120,95,82,dragon,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
